turns,victory_status,winner,time,white_rating,black_rating,opening_code
22,0,1,10,1384,1353,C50
41,0,0,10,1285,1400,C20
50,0,1,10,1412,1433,C50
60,1,1,10,1416,1699,B28
93,2,0,10,1406,1338,C41
52,0,1,8,1383,1045,C00
98,1,1,10,1500,1503,C20
89,0,0,10,1980,1860,C11
59,0,0,10,1171,1432,A29
113,0,0,10,1403,1364,C00
62,1,1,10,1446,1359,C20
58,0,1,10,1369,1413,C23
12,0,1,10,1468,1354,C20
84,0,1,8,1331,1434,C23
33,1,0,10,1985,1009,C62
69,0,0,8,1344,1018,A00
31,0,0,30,998,835,C42
45,1,0,15,1055,1034,C26
40,1,1,20,1150,1202,A00
137,0,0,10,1352,1629,C44
60,1,0,8,1353,1364,C41
44,0,1,8,1377,1340,B10
34,0,1,8,1351,1366,C30
40,0,1,8,1363,1353,C40
113,0,0,10,1403,1364,C00
90,1,1,10,1287,1355,A40
37,1,0,10,1345,1296,C20
44,0,1,8,1331,1341,B01
34,0,1,8,1343,1328,B01
157,0,0,8,1293,1342,C40
45,1,1,10,1210,1334,A00
31,0,0,10,1325,1218,A40
79,0,0,10,1776,1880,B31
29,1,0,10,1840,1785,D06
75,0,0,10,1786,1795,D93
66,1,1,10,1711,1751,B20
63,0,0,60,1416,1216,C42
77,0,0,60,1393,1337,C65
13,1,0,10,1867,1399,C57
62,2,1,10,1438,1407,C41
23,0,0,10,2009,1441,C44
17,1,0,10,1460,1483,C68
44,1,1,10,1500,1762,B41
33,1,0,10,1937,1507,C34
30,1,1,10,1508,2364,B90
46,0,1,10,1319,1480,A00
42,0,1,10,1486,2125,C78
90,1,1,10,1734,1402,A40
65,1,0,10,1915,1835,B27
76,1,1,10,1853,1595,D35
69,0,0,10,2340,1857,D02
48,1,1,10,1798,1848,C50
66,1,1,10,1850,2192,E30
72,1,1,10,1862,1846,D35
62,0,1,10,1788,1853,C50
69,1,0,10,1846,1719,E30
70,1,1,10,1551,1842,D20
56,0,1,10,1852,1879,B00
170,1,1,10,1819,1889,D20
111,1,0,10,1880,1803,E77
160,2,1,10,1935,1867,D25
108,1,1,10,1879,1841,A85
73,1,0,10,2231,1882,D02
66,1,1,10,1850,1871,D00
77,0,0,10,1870,1412,A40
59,0,0,10,1949,1879,C21
97,1,1,10,1324,1878,D20
62,1,1,10,1889,1907,C20
76,2,1,10,1708,1887,C33
67,0,0,10,1841,1900,C52
3,2,0,10,1375,1332,D02
77,0,0,10,1318,1395,B06
70,1,1,10,1331,1289,B23
39,1,1,10,1254,1322,A40
47,2,0,10,1326,1321,C20
29,0,0,10,1308,1339,C00
41,1,0,10,1285,1321,A40
48,0,1,10,1270,1322,D02
38,0,1,10,1327,1542,C02
46,0,1,10,1328,1978,C50
67,0,0,10,1550,1321,B01
48,1,1,10,1322,1836,B00
12,1,1,10,1328,1498,C22
10,2,1,10,1358,1315,C41
30,2,1,10,1319,1633,C41
48,1,1,10,1330,1345,C02
18,1,1,10,1343,1369,C55
13,0,0,10,1335,1355,C41
62,1,1,10,1140,1349,C30
38,1,1,10,1350,1938,C50
27,2,0,10,1360,1362,A13
49,1,0,10,1783,1364,C57
36,1,1,10,1368,1635,B30
36,1,1,10,1370,1838,B01
1,1,1,10,1464,1355,A00
49,1,0,10,1341,1424,B30
37,1,0,10,1819,1345,C34
95,0,0,10,1324,1795,C44
17,1,0,10,1318,1169,C40
23,0,0,10,1743,1320,C41
118,0,1,10,1329,1308,C33
12,1,1,10,1317,1392,B01
41,1,0,10,1309,1213,C41
16,1,1,10,1321,1259,B07
2,2,1,10,1336,1516,B01
35,1,0,10,1375,1346,C40
9,1,0,10,1398,1355,C40
81,0,0,10,1346,1295,C24
55,2,0,10,1351,1357,C41
8,1,1,10,1086,1148,A00
62,0,1,10,1091,1958,A00
15,1,0,10,1907,1095,C00
26,0,1,10,1185,1171,A00
38,0,1,10,1193,1636,A00
3,1,1,10,1500,1500,A40
84,0,1,8,1026,1864,D00
171,0,0,11,1666,1044,C41
21,1,1,12,981,1181,C00
31,1,1,10,1371,1457,C40
39,1,0,10,1883,1373,C70
60,1,0,10,1344,1696,C40
52,1,1,10,1348,1725,B54
35,1,0,10,1863,1349,C70
24,0,1,10,1460,1327,C64
19,1,0,10,1338,1344,A00
34,1,1,10,1359,1411,B01
13,1,0,10,1829,1361,C34
30,1,1,10,1365,1708,B01
94,1,1,10,1366,2301,B43
6,1,1,10,1254,1353,C44
64,0,1,10,1369,1408,B40
15,0,0,10,1344,1390,C50
15,0,0,10,1512,1403,C44
58,0,1,10,1405,2016,C58
66,1,1,10,1412,1679,C41
19,1,1,10,1479,1387,C00
39,0,0,10,1889,1389,A40
37,1,1,10,1392,1816,C50
29,0,0,10,1817,1396,C34
22,0,1,10,1760,1358,C50
50,1,1,10,1360,1873,C50
56,1,1,10,1383,1352,B30
30,0,1,10,1536,1350,A00
34,1,1,10,1356,1708,B12
58,1,1,10,1376,1418,C50
76,0,1,10,1333,1876,B45
36,1,1,10,1349,1534,C57
33,1,0,10,2086,1350,C67
44,1,1,10,1370,1469,C57
50,1,1,10,1406,1321,B30
14,1,1,10,1410,1882,B27
59,1,0,10,1241,1460,D00
68,2,1,10,1370,1425,C20
35,1,0,10,1384,1380,C41
65,1,0,10,1435,1429,C44
59,0,0,10,1469,1485,C44
45,1,1,10,1555,1607,B00
56,0,1,10,1437,1475,C20
25,1,1,10,1346,1361,B00
97,1,0,20,1444,1476,C62
19,1,0,15,1597,1504,D30
54,1,1,15,1547,1626,A15
5,1,0,10,1821,1641,C30
41,0,0,30,1466,1673,C22
41,2,0,10,1742,1785,C44
89,0,0,10,1650,1756,A45
70,1,1,10,1851,1887,C01
52,1,1,10,1874,1774,C01
50,1,1,10,1891,1793,B01
87,1,0,10,1876,1810,B13
52,1,1,10,1745,1862,D02
127,2,0,10,1833,1738,C02
54,0,1,10,1637,1821,A01
64,2,1,10,1587,1811,B12
43,1,1,10,1861,1960,C12
51,2,0,10,1882,1873,B13
57,0,0,10,1946,1884,B13
92,2,1,10,1796,1875,B50
36,1,1,10,1884,2004,B06
39,1,0,10,1863,1899,D02
64,1,1,10,1372,1440,B23
44,0,1,20,1401,1382,B20
37,1,1,20,1392,1608,A22
21,1,0,20,1603,1402,C50
57,1,0,10,1737,1408,A38
48,1,1,10,1431,1426,A10
21,1,1,10,1455,1448,A10
35,1,0,10,1859,1460,B21
43,1,0,10,1501,1484,A45
111,0,0,10,1457,1449,A15
49,2,0,10,1419,1544,A20
14,1,0,25,1781,1441,A09
18,1,1,15,1807,1687,D05
86,0,1,20,1630,1723,B90
35,0,0,8,1500,2154,A46
137,1,0,10,2056,2264,B01
52,1,1,10,2366,2264,B01
92,0,1,10,1778,2264,C77
41,1,0,10,2264,1778,B43
46,0,1,10,2016,2264,C18
63,1,0,10,2264,2016,C11
37,1,1,15,1305,2264,C55
50,1,1,20,1841,2264,A00
54,2,1,20,1855,2264,C42
45,1,0,10,2264,1529,C01
46,1,1,15,1455,2264,B12
64,1,1,15,1615,2264,D00
55,1,0,15,2264,1871,C41
74,1,1,15,1885,2261,B20
133,1,1,30,2188,2234,C65
55,1,0,30,2218,2198,A07
19,1,0,10,1466,1046,C55
33,1,0,10,1457,1395,B31
122,0,1,10,1349,1449,D00
48,1,1,10,1316,1442,D32
61,0,0,10,1434,1321,B52
46,1,0,10,2026,1864,A04
55,1,0,10,2021,1806,A04
103,1,0,10,2016,2032,A45
99,2,0,10,2024,1933,A04
48,0,1,10,1892,2018,B95
145,1,0,10,2008,1986,A04
84,1,1,10,1830,2003,E90
42,1,1,10,1985,1993,B50
35,1,0,10,1980,2071,A08
64,1,1,10,2064,1968,A48
113,2,0,10,1958,1952,A04
50,1,1,10,1720,1943,B90
57,1,0,10,1937,1792,A07
21,1,0,10,1930,1810,A04
66,0,1,10,1950,1920,B22
34,0,1,10,1802,1913,B50
73,1,0,10,1903,1887,A04
148,2,1,10,1901,1893,B90
119,2,0,10,1829,1905,B57
37,0,0,10,1954,1912,E73
108,0,1,10,1927,1916,A04
149,0,0,10,1874,1939,B22
103,2,0,10,1899,1950,E70
70,1,1,10,1957,2136,A04
111,1,0,10,2007,1966,B21
113,2,0,10,1989,1980,B90
78,1,1,10,1810,1974,B90
77,1,0,10,2069,1969,B86
17,1,0,10,1958,1996,A04
39,1,0,10,1951,1862,A04
104,1,1,10,2066,1937,A49
110,1,1,10,1948,1948,A04
119,0,0,10,1937,1959,B53
29,1,0,10,1950,1901,A08
122,1,1,10,1726,1946,A45
151,2,0,10,1859,1954,B20
71,1,0,10,1975,1964,B92
77,1,0,10,1956,1854,A04
119,1,0,10,1785,1971,B20
53,1,0,10,1960,2000,A04
46,0,1,10,1487,1562,D00
120,0,1,10,1254,1461,A00
46,0,1,10,1514,1560,A03
93,0,0,10,1572,1590,B01
52,0,1,10,1503,1498,B01
70,1,1,10,1629,1603,C00
75,2,0,10,1500,1393,D00
139,0,0,10,1115,1013,A00
38,1,0,15,1098,1202,C41
51,1,0,20,1630,1697,D35
50,0,1,20,1674,1655,A50
45,1,0,20,1643,1696,D10
136,0,1,10,1582,1770,E20
63,1,0,15,1890,1639,B08
93,1,0,10,1940,1879,B01
8,1,1,10,1132,1258,A00
22,0,1,10,1303,1248,B01
84,0,1,10,1257,1296,C20
25,0,0,10,1152,1271,C50
68,0,1,10,1283,1255,C20
82,0,1,10,1295,1226,C20
8,0,1,10,1448,1280,C20
151,2,0,10,1268,1312,B20
81,0,0,10,1378,1276,B01
34,0,1,10,1284,1370,C20
60,1,1,10,1311,1272,A40
47,0,0,10,1245,1284,A40
40,1,1,10,1305,1360,C20
110,1,1,10,1193,1298,D04
57,0,0,10,1288,1257,C20
51,0,0,10,1245,1300,C46
70,0,1,10,1315,1189,B20
19,0,0,10,1302,1377,B00
65,0,0,10,1251,1314,C40
45,1,0,10,1307,1180,C20
37,0,0,10,1290,1548,C40
37,0,0,10,1419,1309,B00
59,0,0,10,1303,1321,B00
30,0,1,10,1227,1312,B01
63,0,0,10,1304,1226,B06
45,0,0,10,1371,1315,C20
128,0,1,10,1325,1361,C20
40,0,1,10,1340,1316,C20
31,1,0,10,1307,1246,C20
97,1,0,10,1296,1298,C20
7,0,0,10,1285,1279,B00
15,0,0,10,1328,1295,C50
58,0,1,10,1283,1499,B27
9,0,0,10,1310,1304,C42
14,0,1,10,1316,1298,C50
43,0,0,10,1307,1272,C00
53,0,0,10,1304,1318,C23
46,1,1,10,1236,1309,C21
91,0,0,10,1297,1319,C45
49,0,0,10,1258,1299,C40
53,1,0,10,1288,1268,B21
59,0,0,10,1430,1434,C40
43,0,0,10,1824,1500,A40
55,0,0,10,1604,1344,D02
61,0,0,10,1494,1364,A27
52,1,1,10,1386,1468,C27
26,1,0,10,1371,1398,B01
66,1,1,10,1413,1271,D00
42,0,1,10,1279,1406,B01
135,0,0,10,1398,1286,D00
27,1,1,10,1407,1461,B30
53,1,0,10,1283,1422,B01
54,0,1,10,1411,1411,B01
69,1,0,10,1391,1411,C24
28,2,1,10,1337,1391,B01
87,1,0,10,1300,1405,C20
26,1,1,10,1084,1402,D00
43,1,0,10,1396,1231,C24
50,1,1,10,1406,1416,C23
49,0,0,10,1405,1417,D01
128,1,1,10,1426,1481,C46
54,1,0,10,1472,1436,B01
49,0,0,8,1430,1256,A40
55,1,0,10,1335,1444,B01
59,0,0,10,1436,1345,A40
76,0,1,10,1355,1428,B01
41,1,1,10,1441,1338,C23
56,1,1,10,1451,1480,D00
82,0,1,10,1386,1442,B01
75,1,0,10,1429,1511,C23
131,0,0,10,1416,1491,D00
38,0,1,10,1387,1406,B01
69,1,1,10,1375,1396,B01
48,1,1,10,1406,1423,B01
80,1,1,10,1364,1397,B01
35,1,0,10,1330,1409,A06
81,0,0,10,1404,1197,C23
49,1,0,10,1397,1415,D00
79,0,0,10,1405,1408,D00
13,1,0,10,1171,1422,D00
105,0,0,10,1412,1401,C00
83,1,0,10,1518,1419,A00
46,1,1,10,1280,1413,B01
60,0,1,10,1130,1383,C34
77,0,0,10,1364,1065,C00
20,1,1,15,1196,1348,D20
37,1,0,10,1336,1088,C00
89,1,0,15,1310,1273,C42
30,1,0,15,1285,1116,B30
89,2,0,10,1574,1562,D04
31,1,0,10,1558,1235,D21
107,1,0,10,1741,1810,A03
64,1,1,10,1805,1727,C00
63,1,0,10,1866,1734,C02
44,1,0,10,1722,1756,A04
81,1,1,25,1740,1496,C36
164,0,1,10,1750,1804,A09
52,0,1,10,1757,1893,C45
95,0,0,10,1746,1743,A04
49,0,0,10,1498,1759,A00
35,1,0,10,1672,1774,C18
72,0,1,10,1932,1757,C03
89,1,0,10,1742,1856,D85
105,1,0,10,1413,1305,A01
43,0,0,10,1275,1308,C50
33,0,0,10,1245,1259,C00
32,1,0,10,1292,1275,D15
131,2,0,10,1264,1315,C20
38,1,0,10,1282,1234,C42
75,1,0,10,1250,1156,B01
48,0,1,60,886,1659,C21
23,1,0,9,1620,890,A04
49,0,0,10,1484,898,B20
31,1,0,15,1500,963,C57
56,0,1,15,1049,1234,C10
60,0,1,10,1822,1588,C40
62,1,1,10,1853,1809,A17
47,1,0,10,1805,1536,C44
52,0,1,10,1580,1800,C44
51,1,0,10,1794,1597,C40
69,0,0,10,2100,1798,C45
47,1,0,10,1789,1695,B50
63,1,0,10,1774,1894,C55
94,0,1,10,1719,1765,C65
41,0,0,10,1773,1659,B12
41,0,0,10,1899,1780,C21
44,0,1,10,1714,1771,C65
3,1,1,10,1500,1500,A40
34,1,0,10,1579,1022,D02
70,0,1,10,1028,1284,C30
35,0,0,10,1307,1033,C00
43,1,0,10,983,1051,C00
42,1,1,10,1058,1249,B01
11,1,1,10,1066,1256,C34
20,1,1,10,1073,1313,C30
65,0,0,10,1308,1079,C44
39,1,0,10,1046,1096,C00
112,0,1,10,1118,1002,A40
61,0,0,10,1107,977,C00
119,2,0,10,1125,1124,D00
49,1,0,10,1328,1133,B02
52,1,1,10,1129,1096,C42
16,1,1,10,1132,1107,C00
67,1,0,10,1208,1123,C00
7,2,0,10,1099,1198,C21
67,0,0,10,1175,1121,C42
64,1,1,10,1253,1232,C42
86,1,1,10,1253,1956,A40
36,1,1,10,1257,1715,A43
41,0,0,10,1923,1258,B13
38,1,1,10,1262,1661,D02
70,1,1,10,1265,1720,A40
39,1,0,10,1782,1268,B00
25,0,0,10,1551,1276,B15
23,0,0,10,1810,1278,B10
19,1,1,10,1283,1668,B21
43,0,0,10,2003,1284,B12
109,2,0,10,1239,1699,C27
45,1,0,10,1670,1243,B12
46,1,1,10,1246,1759,C50
40,1,1,10,1252,1611,B20
31,1,0,10,1955,1253,B15
32,1,1,10,1256,1703,D35
45,1,0,10,1866,1258,C48
96,1,1,10,1666,1212,D01
52,0,1,10,1212,2215,E20
69,1,0,10,1928,1213,D35
58,0,1,10,1178,1616,B07
48,1,1,10,1268,1142,B02
72,0,1,10,1017,1122,C55
104,1,1,10,1152,1158,B32
55,1,1,10,1168,1833,B20
38,1,1,10,1182,1429,C21
68,0,1,10,1347,1417,C55
65,1,0,10,1406,1371,C40
99,2,0,10,1423,1402,C26
83,0,0,10,1411,1431,C48
52,0,1,10,1358,1420,C42
6,1,1,10,1375,1435,A10
24,1,1,30,1616,1504,C62
28,1,1,10,1233,1503,C55
25,0,0,10,1500,1149,C23
43,0,0,12,1473,1401,D30
90,0,1,10,1221,1368,A10
95,0,0,10,1403,1182,D20
22,1,1,10,1365,1163,A21
22,0,1,10,1163,1985,C23
91,0,0,20,1153,1103,C24
60,0,1,15,1160,796,B01
144,1,1,15,795,1157,C00
62,0,1,20,1158,1191,C23
115,0,0,30,1143,1191,C24
72,1,1,10,1026,1116,C40
90,0,1,10,1140,1011,B01
33,0,0,10,995,1167,C23
101,0,0,10,1156,997,B01
72,0,1,20,1092,1144,A20
38,0,1,20,1172,1077,B01
62,1,1,20,1112,1151,C21
7,0,0,15,1131,1071,C23
43,0,0,11,1834,1218,C40
18,1,1,10,1317,1538,B01
3,1,0,10,1590,1388,A10
26,0,1,10,1391,1774,C62
69,0,0,10,1731,1395,D21
117,0,0,10,1686,1400,C45
48,0,1,30,1408,1577,C55
32,0,1,10,1418,1741,B01
81,0,0,10,2010,1419,C55
61,0,0,10,1908,1421,D06
40,0,1,10,1422,2026,C46
29,1,1,10,1523,1375,C46
47,0,0,15,1278,946,A15
18,1,1,15,950,1274,B20
31,0,0,15,1270,953,C44
61,0,0,10,1245,1277,D02
93,0,0,10,1240,1012,A30
114,1,1,15,1255,1157,C41
28,0,1,20,1152,1246,B20
33,0,0,15,1242,953,C70
32,0,1,15,1268,1204,B20
115,1,0,15,1017,1223,D01
105,1,0,30,1138,1266,A01
35,1,0,30,1256,1163,A10
43,1,0,30,1111,1275,D01
97,0,0,10,1667,1250,D20
40,1,1,10,1252,1770,C20
57,1,0,10,1689,1254,D02
56,0,1,10,1255,1833,C25
35,1,0,10,2033,1256,A00
46,0,1,10,1525,1232,C41
60,1,1,10,1235,1592,B06
31,0,0,10,1444,1242,C51
60,1,1,10,1246,1565,C21
52,0,1,10,1257,1342,C44
19,0,0,10,1495,1263,A06
41,1,0,10,1790,1265,C40
36,0,1,10,1266,1854,A46
42,1,1,10,1290,1436,A00
30,1,1,10,1293,1710,B27
35,1,0,10,1709,1291,B00
31,0,0,10,1755,1293,D30
64,1,1,10,1296,1702,B30
45,0,0,10,1680,1299,C23
56,1,1,10,1302,1647,C20
42,0,1,10,1303,1876,A00
27,1,0,10,1473,1311,C40
39,1,0,10,1774,1313,C30
19,1,0,10,1302,1236,C20
34,0,1,10,1313,1401,A00
31,1,0,10,1809,1314,C50
54,2,1,10,1323,1451,C20
29,1,0,10,1698,1327,C24
55,1,0,10,1552,1334,C24
81,2,0,10,1297,1532,B01
84,1,1,10,1300,1749,B07
56,0,1,10,1302,1696,C65
82,0,1,10,1208,1406,A00
74,2,1,10,1213,1519,B21
53,1,0,10,1833,1214,D00
41,1,0,10,1185,1590,A07
25,1,0,10,1848,1186,A02
88,1,1,10,1188,1605,A00
60,0,1,10,2035,1629,D02
79,1,0,10,1609,1754,C65
52,1,0,10,1584,1957,C00
68,0,1,10,1374,1553,D00
40,1,1,10,1813,1528,B45
71,0,0,10,1503,1819,C02
56,0,1,10,1669,1481,A40
37,0,0,10,1467,1454,C60
28,1,0,10,1429,1384,B30
46,0,1,10,1453,1412,D06
51,1,0,10,1385,1637,C68
66,0,1,10,1235,1375,B06
26,0,1,10,1431,1355,A00
53,2,0,10,1763,1358,D00
19,1,0,10,1306,1546,B01
32,1,1,10,1248,1291,C43
21,1,0,10,1258,1673,C00
41,1,1,10,1916,1222,C45
50,1,1,10,1788,1187,C37
65,0,0,10,1155,1510,C60
37,0,0,10,1132,1227,C40
27,0,0,10,1113,1122,C41
9,1,0,10,1102,930,B02
22,1,1,10,1023,1086,C00
106,0,1,10,1098,1249,A00
79,0,0,10,1241,1112,C00
124,0,1,10,1130,1210,A00
60,0,1,10,1169,1104,C00
88,0,1,10,1114,1384,A00
39,0,0,10,1636,1116,C00
53,0,0,10,1825,1074,C00
28,0,1,10,1074,2151,A00
127,1,1,20,1451,1414,B50
114,1,1,20,1424,1431,C55
43,1,1,20,1436,1389,B01
19,0,0,10,1426,1411,C53
114,1,1,30,1464,1465,C53
70,1,1,30,1476,1453,B25
89,0,0,8,1456,1472,B50
43,1,0,8,1462,1441,C53
100,2,1,8,1461,1491,C55
65,0,0,30,1443,1454,C50
96,1,0,10,1471,1454,B20
42,1,1,10,1498,1768,C55
48,1,1,10,1510,1452,C41
75,1,0,10,1435,1523,B21
66,1,1,20,1536,1460,C41
145,0,0,25,1546,1532,C41
76,1,0,11,1477,1560,A00
89,1,0,11,1551,1486,C16
61,1,0,11,1472,1564,A00
78,1,1,8,1436,1568,B06
89,0,0,9,1301,1587,B06
88,1,1,10,1580,1763,D00
140,0,1,10,1711,1753,B12
78,1,1,10,1852,1874,D00
87,1,0,10,1828,1767,A40
54,0,1,10,1863,1831,D00
17,0,0,10,1846,1561,D00
136,1,1,10,1565,1831,B20
79,0,0,10,1814,1569,D00
42,0,1,10,1741,1771,D02
63,0,0,10,1712,1752,D00
133,0,0,10,1832,1762,B50
49,1,0,10,1921,1815,B71
42,1,1,10,1581,1767,B20
138,2,1,10,1410,1736,B21
52,1,0,10,1688,1414,A40
74,1,1,10,1852,1862,A39
107,1,1,10,1868,1716,A04
62,0,1,10,1881,1825,A05
57,1,0,10,1854,1893,B21
73,0,0,10,1885,1798,A04
45,1,0,10,1864,2267,A39
155,0,0,10,1832,1877,B20
75,0,0,10,1859,1741,A04
33,0,0,10,1913,1643,A01
42,1,0,10,1732,1653,D30
91,1,0,10,1645,1525,B34
56,1,1,10,1663,1631,C00
105,0,0,10,2063,1633,C02
82,1,1,10,1445,1627,D32
67,2,0,10,1625,1212,B34
64,1,1,10,1634,1715,C41
53,0,0,10,2054,1636,D35
70,1,1,10,1638,2075,C48
53,1,0,10,1617,2024,C77
55,0,0,10,1727,1625,C01
56,1,1,10,1638,1606,C00
42,1,1,10,973,1173,A00
43,2,0,10,1170,981,C40
73,2,0,10,1272,986,A00
78,0,1,10,999,1068,C20
93,2,0,10,979,1043,B00
41,2,0,10,906,1001,A40
45,2,0,10,1053,1017,C23
72,2,1,10,1037,1004,B02
56,2,1,10,1059,1016,C40
76,2,1,10,1036,1035,B20
69,1,0,10,1261,1045,A00
19,1,0,10,1351,1052,D43
98,2,1,10,1071,1118,B02
27,1,0,10,1378,1071,C55
36,0,1,10,1092,1143,A00
59,2,0,10,1140,1117,C00
56,2,1,10,1141,1168,B01
39,0,0,10,1221,1166,C42
72,0,1,10,1296,1120,A45
44,0,1,10,1136,1344,B01
39,0,0,10,1076,1343,B21
70,1,0,10,1023,1197,C30
61,2,0,10,1190,1052,C20
53,0,0,10,1110,1104,C42
38,1,1,10,1152,1218,D00
30,0,1,10,1221,1238,A10
84,0,1,10,1135,1129,B23
33,0,0,10,1218,1266,B23
62,2,1,10,1500,1398,C46
46,2,1,10,1500,1504,C44
23,1,0,10,1644,1638,C68
16,1,1,8,1109,1171,C15
29,1,0,15,1269,1136,D02
78,1,1,20,1197,1078,A00
35,1,0,15,1545,1500,C44
66,1,1,8,1885,1897,C02
141,0,0,8,1874,1876,B06
68,1,1,10,1932,1951,C23
92,1,1,10,1972,1919,B30
126,1,1,10,1929,1955,C23
56,1,1,10,1941,1925,C69
102,2,1,10,1947,1929,B40
114,1,1,10,1941,1925,C50
71,1,0,15,1603,1559,A00
45,1,0,10,1371,1576,D20
62,0,1,10,1455,1568,D02
62,0,1,15,1581,1535,A41
38,1,1,10,1585,1820,A60
23,1,0,10,1633,1595,C50
68,1,1,10,1795,1578,D31
16,1,0,10,1489,1592,D00
52,1,1,10,1602,1636,D30
67,2,0,15,1591,1581,A56
105,0,0,20,1547,1604,B25
39,0,0,15,1594,1554,D02
29,0,0,15,1578,1787,D10
51,1,0,15,1568,1549,D46
23,1,0,10,1635,1583,C65
111,1,0,10,1576,1437,B32
51,0,0,10,1567,1494,C62
38,1,1,15,1600,1545,C50
83,0,0,15,1532,1614,C60
26,0,1,15,1629,1517,C20
60,0,1,15,1525,1385,C55
118,1,1,10,1531,1689,D20
94,1,1,30,1545,1461,C62
118,2,1,10,1612,1531,A22
52,1,1,10,1534,1868,B12
116,0,1,10,1600,1521,B01
35,1,0,10,1533,1532,C68
99,2,0,10,1532,1472,C00
47,1,0,10,1632,1541,C50
170,0,1,10,1551,1574,C55
99,0,0,10,1628,1560,C77
101,0,0,10,1638,1570,D02
64,0,1,15,1575,1772,C42
87,2,0,10,1477,1590,B01
121,0,0,10,1598,1539,B01
131,0,0,10,1586,1607,C02
79,0,0,10,1585,1045,C40
35,1,0,10,1671,1594,C60
30,1,0,10,1633,1604,B21
21,1,1,10,1616,1600,D20
65,1,0,10,1939,1619,B01
102,0,1,10,1423,1614,B01
78,1,1,15,1628,1538,C02
40,1,1,10,1786,1609,D05
98,1,1,10,1500,1782,A40
32,1,0,10,1684,1785,D31
59,1,0,10,1782,1484,D08
29,1,0,10,1809,1792,B21
34,1,1,10,1805,1757,D00
35,1,0,10,1803,1335,D06
69,1,0,10,1663,1826,B21
41,1,0,10,1813,1874,D20
127,1,0,10,1801,1854,D00
45,1,1,10,1808,1947,D04
46,1,1,10,1831,1796,B28
19,1,0,10,1480,1815,B28
83,1,0,10,1806,1728,D12
25,0,0,15,1235,1669,C55
67,1,0,15,1924,1674,C35
96,0,1,15,1693,1455,D06
62,1,0,15,1683,1619,D55
102,0,1,15,1588,1674,C50
63,1,0,15,1661,1680,A53
46,1,1,15,1199,1659,C46
100,1,0,15,1565,1673,C79
134,1,1,15,1690,1540,D20
72,1,1,15,1696,1896,E90
81,0,0,15,1888,1702,C45
87,2,0,15,1696,1515,D53
56,1,0,15,1554,1713,D02
160,0,1,15,1722,1817,D51
60,1,0,15,1720,1334,A40
119,1,0,15,1718,1205,D20
18,0,1,15,1652,1708,C44
109,1,1,10,1525,1494,C44
84,1,1,10,1530,1561,C00
76,1,1,10,1575,1516,E81
65,0,0,10,1514,1108,C44
27,1,0,10,1602,1523,A48
13,1,1,10,1538,1452,C44
66,0,1,10,1541,1900,C45
79,1,0,10,1708,1548,B07
76,0,1,10,1270,1544,B07
33,1,0,10,1558,1551,B01
119,0,0,10,1532,1546,B00
50,0,1,10,1377,1520,B01
31,0,0,10,1202,1238,C21
51,1,0,10,1227,1254,C02
29,1,0,10,1134,1259,C42
77,2,0,10,1220,1205,C10
42,0,1,10,1278,1357,D06
40,1,1,15,1385,1526,C50
57,1,0,14,1545,1393,B40
52,2,1,10,1552,1512,C46
40,0,1,10,1499,1501,A20
95,1,0,90,1484,1378,B40
138,0,1,20,1394,1475,C50
23,1,1,20,1491,1283,C41
48,1,1,8,1508,1243,C40
128,0,1,15,1275,1504,A00
16,1,1,15,1514,1515,C42
34,1,1,15,1482,1504,C41
28,1,1,10,1455,1480,C64
31,1,0,10,1352,1496,A00
46,1,1,10,1507,1494,C00
35,0,0,10,1496,1489,B01
52,1,1,10,1461,1486,C50
23,1,0,10,1475,1465,C00
111,1,0,10,2193,1882,E51
135,0,0,15,2145,2193,C55
33,1,0,10,2029,2040,D80
27,0,0,30,1500,1906,C65
65,0,0,15,1629,1699,D00
51,1,0,10,2126,2202,B01
24,2,1,15,2101,2048,D32
71,0,0,25,1642,1055,B07
9,0,0,15,1251,1086,B10
54,0,1,10,1183,1248,A00
69,1,0,10,1236,1285,B07
83,1,0,10,1662,1315,B06
51,0,0,10,1718,1345,B00
60,0,1,10,1488,1478,C62
90,1,1,10,1491,1541,A00
98,1,1,10,1746,1466,C60
67,0,0,10,1460,1242,C44
23,1,0,10,1825,1463,C45
21,1,0,10,1448,1461,C44
61,1,0,10,1433,1421,A00
92,2,1,10,1442,1609,A00
16,1,1,10,1453,1558,A00
67,1,0,10,1550,1466,C42
79,1,0,10,1452,1378,A00
61,2,0,10,1412,1477,A00
94,1,0,10,1393,1404,C41
65,0,0,10,1372,1409,C44
83,0,0,10,1298,1398,C62
133,1,0,10,1423,1418,C62
67,1,1,10,1311,1402,C44
47,1,0,10,1383,1323,A00
46,0,1,10,1333,1361,C41
64,0,1,30,1522,1404,C55
27,1,0,20,1504,1811,B07
123,0,0,10,1685,1499,C20
99,2,0,10,1862,1502,B01
17,0,0,10,1496,1316,C55
101,0,0,10,1908,1498,C65
54,0,1,10,1500,1989,C53
45,1,0,10,1482,1648,C55
32,0,1,10,1500,1473,C00
23,1,0,25,1480,1637,C55
54,1,0,30,1474,1460,A00
43,1,0,10,1540,1569,B01
10,1,1,10,1570,2090,C60
85,1,1,10,1574,1853,C50
56,1,1,10,1587,1573,B00
29,1,0,10,1576,1587,C02
48,2,1,10,1299,1583,D00
